adressetekst,kommunenummer,kommunenavn,postnummer,poststed,lat,lon,epsg
Skorva 16,4211,GJERSTAD,4980,GJERSTAD,58.92955904007606,8.886120435860882,EPSG:4258
Skorva 28,4211,GJERSTAD,4980,GJERSTAD,58.931013150170585,8.885247096437455,EPSG:4258
Skorva 3,4211,GJERSTAD,4980,GJERSTAD,58.93058540833627,8.889070093341717,EPSG:4258
Skorva 32,4211,GJERSTAD,4980,GJERSTAD,58.93123875626055,8.886479698457897,EPSG:4258
Skorva 35,4211,GJERSTAD,4980,GJERSTAD,58.93139170253139,8.886791878214762,EPSG:4258
Skorva 5,4211,GJERSTAD,4980,GJERSTAD,58.93044954436214,8.888773489511982,EPSG:4258
Skorva 7,4211,GJERSTAD,4980,GJERSTAD,58.93011736236028,8.887855654609446,EPSG:4258
Smalmyrveien 104,4211,GJERSTAD,4993,SUNDEBRU,58.78088423940868,9.053409995957029,EPSG:4258
"Solvang, Gjerstadveien 1314",4211,GJERSTAD,4980,GJERSTAD,58.87875864364903,9.018610976567492,EPSG:4258
"Solås, Eikelandsveien 24",4211,GJERSTAD,4993,SUNDEBRU,58.80164124853015,9.083416423762296,EPSG:4258
Stifossveien 105,4211,GJERSTAD,4990,SØNDELED,58.79094124479831,9.090264439998844,EPSG:4258
Stifossveien 154,4211,GJERSTAD,4990,SØNDELED,58.79181952160445,9.09655059968665,EPSG:4258
Stifossveien 159,4211,GJERSTAD,4990,SØNDELED,58.79210287085078,9.09714829070377,EPSG:4258
Stifossveien 200,4211,GJERSTAD,4990,SØNDELED,58.795506326719014,9.09757307870467,EPSG:4258
Stifossveien 99,4211,GJERSTAD,4990,SØNDELED,58.790384297713416,9.089157478578437,EPSG:4258
Stormyrveien 146,4211,GJERSTAD,4980,GJERSTAD,58.86354014163312,8.895508713521117,EPSG:4258
Stormyrveien 182,4211,GJERSTAD,4980,GJERSTAD,58.865568975744324,8.89447964431715,EPSG:4258
Stormyrveien 43,4211,GJERSTAD,4980,GJERSTAD,58.86613073922834,8.913203513914441,EPSG:4258
Stormyrveien 45,4211,GJERSTAD,4980,GJERSTAD,58.86600439901446,8.912302231618343,EPSG:4258
Stormyrveien 46,4211,GJERSTAD,4980,GJERSTAD,58.865142999859124,8.913431380571135,EPSG:4258
Stormyrveien 87,4211,GJERSTAD,4980,GJERSTAD,58.86459038790533,8.906567020118882,EPSG:4258
Stormyrveien 93,4211,GJERSTAD,4980,GJERSTAD,58.864669975660355,8.904867704355167,EPSG:4258
Stormyrveien 95,4211,GJERSTAD,4980,GJERSTAD,58.8649464928701,8.902335611234575,EPSG:4258
Stormyrveien 97,4211,GJERSTAD,4980,GJERSTAD,58.86468552305717,8.901642835222994,EPSG:4258
"Storøygard, Holteveien 38",4211,GJERSTAD,4993,SUNDEBRU,58.84166403855118,9.113625666804728,EPSG:4258
Presteveien 10,4211,GJERSTAD,4980,GJERSTAD,58.8716376213903,9.012156210917569,EPSG:4258
Presteveien 16,4211,GJERSTAD,4980,GJERSTAD,58.871493952393756,9.01189604297547,EPSG:4258
Presteveien 162,4211,GJERSTAD,4980,GJERSTAD,58.86479478307581,9.002132551847161,EPSG:4258
Presteveien 17,4211,GJERSTAD,4980,GJERSTAD,58.87154789329836,9.01127177837295,EPSG:4258
Presteveien 18,4211,GJERSTAD,4980,GJERSTAD,58.87138621239791,9.011566524783593,EPSG:4258
Presteveien 19,4211,GJERSTAD,4980,GJERSTAD,58.87145810599225,9.01102897303929,EPSG:4258
Presteveien 2,4211,GJERSTAD,4980,GJERSTAD,58.872517666417494,9.012936895272594,EPSG:4258
Presteveien 20,4211,GJERSTAD,4980,GJERSTAD,58.87132338019995,9.01118499994195,EPSG:4258
Presteveien 3,4211,GJERSTAD,4980,GJERSTAD,58.872760232536,9.012069895596573,EPSG:4258
Presteveien 330,4211,GJERSTAD,4980,GJERSTAD,58.84818808119093,8.982878433406698,EPSG:4258
Presteveien 407,4211,GJERSTAD,4980,GJERSTAD,58.84381904996768,8.938903797759973,EPSG:4258
Presteveien 409,4211,GJERSTAD,4980,GJERSTAD,58.84622794173602,8.94333566412742,EPSG:4258
Presteveien 43,4211,GJERSTAD,4980,GJERSTAD,58.87041029625467,9.007505023968202,EPSG:4258
Presteveien 490,4211,GJERSTAD,4980,GJERSTAD,58.83915148437877,8.972245335628434,EPSG:4258
Presteveien 492,4211,GJERSTAD,4980,GJERSTAD,58.83887333231139,8.973458299000523,EPSG:4258
Presteveien 494,4211,GJERSTAD,4980,GJERSTAD,58.83861330082292,8.975554791482226,EPSG:4258
Presteveien 497,4211,GJERSTAD,4993,SUNDEBRU,58.837950195994445,8.985326225459728,EPSG:4258
Presteveien 509,4211,GJERSTAD,4980,GJERSTAD,58.839363774849346,8.959875033010047,EPSG:4258
Presteveien 590,4211,GJERSTAD,4980,GJERSTAD,58.829667098822895,8.969672196067835,EPSG:4258
Presteveien 614,4211,GJERSTAD,4980,GJERSTAD,58.82877565689302,8.960978418608782,EPSG:4258
Presteveien 641,4211,GJERSTAD,4980,GJERSTAD,58.83443711467922,8.94579740616272,EPSG:4258
Rafstølveien 151,4211,GJERSTAD,4993,SUNDEBRU,58.8770030991616,9.13306266352199,EPSG:4258
Rafstølveien 153,4211,GJERSTAD,4993,SUNDEBRU,58.882120586723154,9.116065391392224,EPSG:4258
Rafstølveien 174,4211,GJERSTAD,4993,SUNDEBRU,58.87094641600588,9.083843248754052,EPSG:4258
Rafstølveien 481,4211,GJERSTAD,4993,SUNDEBRU,58.88310305355657,9.123845341684197,EPSG:4258
Rafstølveien 88,4211,GJERSTAD,4993,SUNDEBRU,58.88045233272996,9.090908587023893,EPSG:4258
Rødsøygardveien 343,4211,GJERSTAD,4993,SUNDEBRU,58.82523600668024,9.158183307632921,EPSG:4258
Rødsøygardveien 345,4211,GJERSTAD,4993,SUNDEBRU,58.824927030567494,9.159669511552737,EPSG:4258
Rødsøygardveien 369,4211,GJERSTAD,4993,SUNDEBRU,58.83203902849182,9.168832377040353,EPSG:4258
Røyslandsveien 187,4211,GJERSTAD,4980,GJERSTAD,58.883892904033864,9.075530484435683,EPSG:4258
Røyslandsveien 192,4211,GJERSTAD,4980,GJERSTAD,58.88646981156721,9.070194446239203,EPSG:4258
Røyslandsveien 286,4211,GJERSTAD,4980,GJERSTAD,58.89239350081805,9.07958154228333,EPSG:4258
Røyslandsveien 340,4211,GJERSTAD,4980,GJERSTAD,58.89965160079512,9.093284596595876,EPSG:4258
Røyslandsveien 342,4211,GJERSTAD,4980,GJERSTAD,58.89975952015711,9.093076623321632,EPSG:4258
Røyslandsveien 439,4211,GJERSTAD,4980,GJERSTAD,58.89193076696601,9.101679236786639,EPSG:4258
Røyslandsveien 441,4211,GJERSTAD,4980,GJERSTAD,58.892056292972164,9.101939877441735,EPSG:4258
Sandkleivveien 1,4211,GJERSTAD,4993,SUNDEBRU,58.80356643585441,9.078194246830083,EPSG:4258
Sandkleivveien 14,4211,GJERSTAD,4993,SUNDEBRU,58.80467031637848,9.079460201565855,EPSG:4258
Sandkleivveien 15,4211,GJERSTAD,4993,SUNDEBRU,58.804307201230415,9.079923216277125,EPSG:4258
Sandkleivveien 17,4211,GJERSTAD,4993,SUNDEBRU,58.80463392170731,9.080221661870409,EPSG:4258
Sandkleivveien 18,4211,GJERSTAD,4993,SUNDEBRU,58.80483172710031,9.079858652418675,EPSG:4258
Sandkleivveien 2,4211,GJERSTAD,4993,SUNDEBRU,58.80399750913622,9.078212524126371,EPSG:4258
Sandkleivveien 22,4211,GJERSTAD,4993,SUNDEBRU,58.80513700302159,9.079980510266877,EPSG:4258
Sandkleivveien 24,4211,GJERSTAD,4993,SUNDEBRU,58.80537038855982,9.08017143726239,EPSG:4258
Sandkleivveien 26,4211,GJERSTAD,4993,SUNDEBRU,58.80554982366036,9.080466091655428,EPSG:4258
Sandkleivveien 27,4211,GJERSTAD,4993,SUNDEBRU,58.80496541304669,9.081503216962773,EPSG:4258
Sandkleivveien 3,4211,GJERSTAD,4993,SUNDEBRU,58.80342245733784,9.078661217416588,EPSG:4258
Sandkleivveien 30,4211,GJERSTAD,4993,SUNDEBRU,58.8059718507803,9.080588228086418,EPSG:4258
Sandkleivveien 33,4211,GJERSTAD,4993,SUNDEBRU,58.80579166758931,9.081487846239144,EPSG:4258
Sandkleivveien 34,4211,GJERSTAD,4993,SUNDEBRU,58.806169094667716,9.081125251186993,EPSG:4258
Sandkleivveien 36,4211,GJERSTAD,4993,SUNDEBRU,58.806546379733675,9.080987661810449,EPSG:4258
Sandkleivveien 37,4211,GJERSTAD,4993,SUNDEBRU,58.806231524060266,9.081817741035827,EPSG:4258
Sandkleivveien 4,4211,GJERSTAD,4993,SUNDEBRU,58.80444540003154,9.078635840216783,EPSG:4258
Sandkleivveien 43,4211,GJERSTAD,4993,SUNDEBRU,58.80664451398156,9.08202641902183,EPSG:4258
Sandkleivveien 5,4211,GJERSTAD,4993,SUNDEBRU,58.8036423375661,9.078910940348145,EPSG:4258
Sandkleivveien 50,4211,GJERSTAD,4993,SUNDEBRU,58.80802406357156,9.081899854047753,EPSG:4258
Sandkleivveien 51,4211,GJERSTAD,4993,SUNDEBRU,58.80760476227195,9.08313647990951,EPSG:4258
Sandkleivveien 59,4211,GJERSTAD,4993,SUNDEBRU,58.80808963072083,9.0832934256338,EPSG:4258
Sandkleivveien 6,4211,GJERSTAD,4993,SUNDEBRU,58.80419742450735,9.078803162795268,EPSG:4258
Sandkleivveien 7,4211,GJERSTAD,4993,SUNDEBRU,58.803853159911014,9.079285259222177,EPSG:4258
Sandkleivveien 8A,4211,GJERSTAD,4993,SUNDEBRU,58.80442634042995,9.078962912690686,EPSG:4258
Sandkleivveien 8B,4211,GJERSTAD,4993,SUNDEBRU,58.80441822477793,9.079016548121123,EPSG:4258
Sandnesveien 106,4211,GJERSTAD,4993,SUNDEBRU,58.85941778669635,9.115226656617764,EPSG:4258
Sandnesveien 114,4211,GJERSTAD,4993,SUNDEBRU,58.859957329416154,9.114448355487985,EPSG:4258
Sandnesveien 13,4211,GJERSTAD,4993,SUNDEBRU,58.85301929175437,9.11976370542014,EPSG:4258
Sandnesveien 51,4211,GJERSTAD,4993,SUNDEBRU,58.856180896628835,9.11939328417961,EPSG:4258
Sandnesveien 62,4211,GJERSTAD,4993,SUNDEBRU,58.85707931515072,9.119032363222058,EPSG:4258
Sandnesveien 65,4211,GJERSTAD,4993,SUNDEBRU,58.85704246174589,9.120037606542661,EPSG:4258
Sandåker 15,4211,GJERSTAD,4980,GJERSTAD,58.88976752495893,9.027517604418978,EPSG:4258
Sandåker 23,4211,GJERSTAD,4980,GJERSTAD,58.8903873458974,9.026824071654946,EPSG:4258
Sandåker 24,4211,GJERSTAD,4980,GJERSTAD,58.89104320070168,9.025557959659944,EPSG:4258
Sandåker 26,4211,GJERSTAD,4980,GJERSTAD,58.890297976316795,9.024620478247275,EPSG:4258
Sandåker 28,4211,GJERSTAD,4980,GJERSTAD,58.89127712764183,9.023302492564905,EPSG:4258
Sandåker 30,4211,GJERSTAD,4980,GJERSTAD,58.891348703110936,9.024760033998446,EPSG:4258
Sandåker 39,4211,GJERSTAD,4980,GJERSTAD,58.89176155347485,9.026113731881567,EPSG:4258
Sandåker 61,4211,GJERSTAD,4980,GJERSTAD,58.89334265075548,9.023633572343703,EPSG:4258
"Lunden, Gjerstadveien 1704",4211,GJERSTAD,4980,GJERSTAD,58.8947794749398,8.975810156618062,EPSG:4258
Lyngstølveien 12,4211,GJERSTAD,4980,GJERSTAD,58.85523397915259,8.979578211189741,EPSG:4258
Lyngstølveien 139,4211,GJERSTAD,4980,GJERSTAD,58.85314883687655,8.95810855700783,EPSG:4258
Lyngstølveien 214,4211,GJERSTAD,4980,GJERSTAD,58.85038709654979,8.945703166471057,EPSG:4258
Lyngstølveien 219,4211,GJERSTAD,4980,GJERSTAD,58.852479066675876,8.944365353750124,EPSG:4258
Lyngstølveien 221,4211,GJERSTAD,4980,GJERSTAD,58.85191307841615,8.943915645420056,EPSG:4258
Lyngåsveien 141,4211,GJERSTAD,4993,SUNDEBRU,58.831664302016634,9.005421558245654,EPSG:4258
Lyngåsveien 144,4211,GJERSTAD,4993,SUNDEBRU,58.82385912817407,8.98477802345309,EPSG:4258
Lyngåsveien 146,4211,GJERSTAD,4993,SUNDEBRU,58.82685053602139,8.994302091390397,EPSG:4258
Lyngåsveien 148,4211,GJERSTAD,4993,SUNDEBRU,58.83020052770221,8.99894344693209,EPSG:4258
Lyngåsveien 150,4211,GJERSTAD,4993,SUNDEBRU,58.83073040332408,8.999549659032812,EPSG:4258
Lyngåsveien 154,4211,GJERSTAD,4993,SUNDEBRU,58.83105371570126,9.000207851612672,EPSG:4258
Lyngåsveien 160,4211,GJERSTAD,4993,SUNDEBRU,58.83147580450133,8.998181276278636,EPSG:4258
Lyngåsveien 3,4211,GJERSTAD,4993,SUNDEBRU,58.82391337219863,9.01179315380747,EPSG:4258
Lyngåsveien 327,4211,GJERSTAD,4993,SUNDEBRU,58.8392999527361,9.021562798246629,EPSG:4258
Lyngåsveien 380,4211,GJERSTAD,4993,SUNDEBRU,58.83987212771034,9.014449357299252,EPSG:4258
Lyngåsveien 5,4211,GJERSTAD,4993,SUNDEBRU,58.824479137886684,9.012122382014658,EPSG:4258
Lyngåsveien 7,4211,GJERSTAD,4993,SUNDEBRU,58.82888712710759,9.023814844852865,EPSG:4258
Løyteveien 1,4211,GJERSTAD,4980,GJERSTAD,58.88561242980286,8.952049470886887,EPSG:4258
Løyteveien 10,4211,GJERSTAD,4980,GJERSTAD,58.88579274576565,8.953974885926014,EPSG:4258
Løyteveien 12,4211,GJERSTAD,4980,GJERSTAD,58.8855593126966,8.95416602637822,EPSG:4258
Løyteveien 14,4211,GJERSTAD,4980,GJERSTAD,58.8858022012414,8.95532804344413,EPSG:4258
Løyteveien 31,4211,GJERSTAD,4980,GJERSTAD,58.8847519135553,8.956699874527287,EPSG:4258
Løyteveien 37,4211,GJERSTAD,4980,GJERSTAD,58.884429056362926,8.95807074209738,EPSG:4258
Løyteveien 42,4211,GJERSTAD,4980,GJERSTAD,58.884968122302645,8.958746658442434,EPSG:4258
Løyteveien 7,4211,GJERSTAD,4980,GJERSTAD,58.88560205360693,8.953142424013159,EPSG:4258
Løyteveien 9,4211,GJERSTAD,4980,GJERSTAD,58.88561018593221,8.953279464097195,EPSG:4258
Marksetveien 230,4211,GJERSTAD,4980,GJERSTAD,58.91198294383106,8.858122133492124,EPSG:4258
Marksetveien 232,4211,GJERSTAD,4980,GJERSTAD,58.911452239886714,8.857360415723592,EPSG:4258
Marksetveien 234,4211,GJERSTAD,4980,GJERSTAD,58.911155683827154,8.857188027302849,EPSG:4258
Marksetveien 236,4211,GJERSTAD,4980,GJERSTAD,58.909621122691796,8.85823597672641,EPSG:4258
Marksetveien 359,4211,GJERSTAD,4980,GJERSTAD,58.90628120797402,8.82927811127129,EPSG:4258
Marksetveien 56,4211,GJERSTAD,4980,GJERSTAD,58.92660087491836,8.88320526839405,EPSG:4258
"Melås, Langvei 133",4211,GJERSTAD,4980,GJERSTAD,58.884498588812804,8.994136484469985,EPSG:4258
Meselveien 13,4211,GJERSTAD,4980,GJERSTAD,58.8729938389743,8.930996489244968,EPSG:4258
Meselveien 15,4211,GJERSTAD,4980,GJERSTAD,58.872760623634385,8.931534549622091,EPSG:4258
Meselveien 19,4211,GJERSTAD,4980,GJERSTAD,58.872581190551884,8.931881738438967,EPSG:4258
Meselveien 211,4211,GJERSTAD,4980,GJERSTAD,58.869934922424946,8.960966779401156,EPSG:4258
Meselveien 213,4211,GJERSTAD,4980,GJERSTAD,58.87006932713211,8.959960881400725,EPSG:4258
Meselveien 254,4211,GJERSTAD,4980,GJERSTAD,58.87737164850987,8.963022353227915,EPSG:4258
Meselveien 3,4211,GJERSTAD,4980,GJERSTAD,58.87322215450266,8.929705786871438,EPSG:4258
Meselveien 30,4211,GJERSTAD,4980,GJERSTAD,58.87302276203116,8.934811658650395,EPSG:4258
Meselveien 32,4211,GJERSTAD,4980,GJERSTAD,58.873346202390785,8.935071181891002,EPSG:4258
Meselveien 34,4211,GJERSTAD,4980,GJERSTAD,58.873265953517304,8.936233250372343,EPSG:4258
Meselveien 35,4211,GJERSTAD,4980,GJERSTAD,58.872537099629,8.933442577895672,EPSG:4258
Meselveien 36,4211,GJERSTAD,4980,GJERSTAD,58.87287970126417,8.93607788412645,EPSG:4258
Meselveien 37,4211,GJERSTAD,4980,GJERSTAD,58.872491737061324,8.932558239565678,EPSG:4258
Meselveien 44,4211,GJERSTAD,4980,GJERSTAD,58.8718832816991,8.936998814218605,EPSG:4258
Meselveien 46,4211,GJERSTAD,4980,GJERSTAD,58.872099165990036,8.937709422446568,EPSG:4258
Meselveien 48,4211,GJERSTAD,4980,GJERSTAD,58.87193804137996,8.938819561415585,EPSG:4258
Meselveien 50,4211,GJERSTAD,4980,GJERSTAD,58.87147081625852,8.938352174628404,EPSG:4258
Meselveien 52,4211,GJERSTAD,4980,GJERSTAD,58.87130940859305,8.938872694161544,EPSG:4258
Meselveien 54,4211,GJERSTAD,4980,GJERSTAD,58.87117422500702,8.937884494677874,EPSG:4258
Moen 11,4211,GJERSTAD,4980,GJERSTAD,58.8957135767597,8.976347456367263,EPSG:4258
Moen 14,4211,GJERSTAD,4980,GJERSTAD,58.89606384342964,8.976433984501119,EPSG:4258
Moen 2,4211,GJERSTAD,4980,GJERSTAD,58.89570870831893,8.974363978079763,EPSG:4258
Moen 23,4211,GJERSTAD,4980,GJERSTAD,58.89606415976381,8.978238745472481,EPSG:4258
Moen 26,4211,GJERSTAD,4980,GJERSTAD,58.89689052711738,8.97905385887091,EPSG:4258
Moen 28,4211,GJERSTAD,4980,GJERSTAD,58.89698039905037,8.9794529449461,EPSG:4258
Moen 3,4211,GJERSTAD,4980,GJERSTAD,58.89557862361825,8.975063409537064,EPSG:4258
Moen 30,4211,GJERSTAD,4980,GJERSTAD,58.89682775035823,8.97960922021796,EPSG:4258
Moen 36,4211,GJERSTAD,4980,GJERSTAD,58.895936057045624,8.980248350691834,EPSG:4258
Moen 40,4211,GJERSTAD,4980,GJERSTAD,58.89576642120049,8.980921756398155,EPSG:4258
Moen 8,4211,GJERSTAD,4980,GJERSTAD,58.89593797421356,8.975687873533499,EPSG:4258
Morkveien 120,4211,GJERSTAD,4980,GJERSTAD,58.88839123284308,8.939536539801578,EPSG:4258
Morkveien 15,4211,GJERSTAD,4980,GJERSTAD,58.88848810031849,8.957215694876012,EPSG:4258
Morkveien 170,4211,GJERSTAD,4980,GJERSTAD,58.88907792030363,8.929958153588245,EPSG:4258
Morkveien 224,4211,GJERSTAD,4980,GJERSTAD,58.89603098803407,8.930204393161546,EPSG:4258
Morkveien 226,4211,GJERSTAD,4980,GJERSTAD,58.896379517321044,8.930342519806722,EPSG:4258
Morkveien 241,4211,GJERSTAD,4980,GJERSTAD,58.89852149849686,8.939380014363234,EPSG:4258
Morkveien 280,4211,GJERSTAD,4980,GJERSTAD,58.90128918277141,8.911084728883885,EPSG:4258
Morkveien 282,4211,GJERSTAD,4980,GJERSTAD,58.89948688791581,8.910002921654145,EPSG:4258
Morkveien 312,4211,GJERSTAD,4980,GJERSTAD,58.90319300650485,8.929907035122392,EPSG:4258
Morkveien 314,4211,GJERSTAD,4980,GJERSTAD,58.903824282392804,8.929772105284687,EPSG:4258
Morkveien 371,4211,GJERSTAD,4980,GJERSTAD,58.90680780888793,8.933376696120936,EPSG:4258
Morkveien 425,4211,GJERSTAD,4980,GJERSTAD,58.91149635427265,8.934513511054588,EPSG:4258
Morkveien 67,4211,GJERSTAD,4980,GJERSTAD,58.891279067381035,8.951382285455152,EPSG:4258
Morkveien 71,4211,GJERSTAD,4980,GJERSTAD,58.889274215557926,8.946006576428543,EPSG:4258
Morkveien 73,4211,GJERSTAD,4980,GJERSTAD,58.88977705301992,8.945797588725004,EPSG:4258
Morkveien 75,4211,GJERSTAD,4980,GJERSTAD,58.890647217240144,8.943523277234933,EPSG:4258
Morkveien 77,4211,GJERSTAD,4980,GJERSTAD,58.89049442217157,8.943245915391307,EPSG:4258
Mostad terrasse 2,4211,GJERSTAD,4980,GJERSTAD,58.88664197690213,9.01094359301684,EPSG:4258
Mostad terrasse 3,4211,GJERSTAD,4980,GJERSTAD,58.886783978234774,9.009628597045431,EPSG:4258
Mostad terrasse 4,4211,GJERSTAD,4980,GJERSTAD,58.88667342298376,9.010785729159354,EPSG:4258
Mostad terrasse 5,4211,GJERSTAD,4980,GJERSTAD,58.886630380982545,9.00996512004086,EPSG:4258
Mostad terrasse 6,4211,GJERSTAD,4980,GJERSTAD,58.88671385252415,9.01059317019428,EPSG:4258
Mostad terrasse 7,4211,GJERSTAD,4980,GJERSTAD,58.88657289428322,9.010088279401952,EPSG:4258
Mostad terrasse 9,4211,GJERSTAD,4980,GJERSTAD,58.88640223020021,9.01045081612221,EPSG:4258
Mostadveien 117,4211,GJERSTAD,4980,GJERSTAD,58.89557198796101,9.003921829007625,EPSG:4258
Mostadveien 26,4211,GJERSTAD,4980,GJERSTAD,58.88995865041789,9.010167342316546,EPSG:4258
Mostadveien 31,4211,GJERSTAD,4980,GJERSTAD,58.89067678751538,9.013707110877874,EPSG:4258
Mostadveien 33,4211,GJERSTAD,4980,GJERSTAD,58.890955265718716,9.012995833650825,EPSG:4258
Mostadveien 35,4211,GJERSTAD,4980,GJERSTAD,58.89272449480788,9.012875034902159,EPSG:4258
Mostadveien 36,4211,GJERSTAD,4980,GJERSTAD,58.890596312645734,9.009837865562556,EPSG:4258
Mostadveien 42,4211,GJERSTAD,4980,GJERSTAD,58.89096448471636,9.0103584976545,EPSG:4258
Mostadveien 55,4211,GJERSTAD,4980,GJERSTAD,58.892437321391405,9.010532454686928,EPSG:4258
Mostadveien 58,4211,GJERSTAD,4980,GJERSTAD,58.89257212028694,9.009404633698168,EPSG:4258
Mostadveien 60,4211,GJERSTAD,4980,GJERSTAD,58.89284154035591,9.009456762428448,EPSG:4258
Mostadveien 61,4211,GJERSTAD,4980,GJERSTAD,58.89285045200729,9.010359061696912,EPSG:4258
Mostadveien 72,4211,GJERSTAD,4980,GJERSTAD,58.89382044824146,9.009439677371002,EPSG:4258
Mostadveien 73,4211,GJERSTAD,4980,GJERSTAD,58.893955118417374,9.009994991377788,EPSG:4258
Mostadveien 76,4211,GJERSTAD,4980,GJERSTAD,58.89416172345219,9.009370360312715,EPSG:4258
Mostadveien 83,4211,GJERSTAD,4980,GJERSTAD,58.895095709362046,9.009596201853215,EPSG:4258
Mostadveien 9,4211,GJERSTAD,4980,GJERSTAD,58.88883614379807,9.00890047369891,EPSG:4258
Moveien 101,4211,GJERSTAD,4993,SUNDEBRU,58.85957890713977,9.064278973302773,EPSG:4258
Moveien 115,4211,GJERSTAD,4993,SUNDEBRU,58.85990085263182,9.066966553684093,EPSG:4258
Moveien 120,4211,GJERSTAD,4993,SUNDEBRU,58.86024263269575,9.065979087343175,EPSG:4258
Moveien 122,4211,GJERSTAD,4993,SUNDEBRU,58.86042255778399,9.065372682284156,EPSG:4258
Moveien 124,4211,GJERSTAD,4993,SUNDEBRU,58.86261742215834,9.057956697077472,EPSG:4258
Moveien 126,4211,GJERSTAD,4993,SUNDEBRU,58.86069982198836,9.067592184531266,EPSG:4258
Moveien 133,4211,GJERSTAD,4993,SUNDEBRU,58.85993616188163,9.06982349522051,EPSG:4258
Moveien 177,4211,GJERSTAD,4993,SUNDEBRU,58.86141373913609,9.07579356826749,EPSG:4258
Moveien 182,4211,GJERSTAD,4993,SUNDEBRU,58.861179654129884,9.076781209762881,EPSG:4258
Moveien 185,4211,GJERSTAD,4993,SUNDEBRU,58.860515909392035,9.07535821380756,EPSG:4258
Moveien 187,4211,GJERSTAD,4993,SUNDEBRU,58.86018340574348,9.075721537233607,EPSG:4258
Moveien 191,4211,GJERSTAD,4993,SUNDEBRU,58.86060502485767,9.076537237250026,EPSG:4258
Moveien 222,4211,GJERSTAD,4993,SUNDEBRU,58.85806281810983,9.077589029227505,EPSG:4258
Moveien 224,4211,GJERSTAD,4993,SUNDEBRU,58.85773665005112,9.077860448052341,EPSG:4258
Moveien 59,4211,GJERSTAD,4993,SUNDEBRU,58.8602556253595,9.05758870333929,EPSG:4258
"Myra, Gjerstadveien 1801",4211,GJERSTAD,4980,GJERSTAD,58.90147688075821,8.965790958127009,EPSG:4258
Mørktjenndalsveien 290,4211,GJERSTAD,4980,GJERSTAD,58.92861612379528,9.036511325764314,EPSG:4258
Mørktjenndalsveien 590,4211,GJERSTAD,4980,GJERSTAD,58.940736190278066,9.005073760426784,EPSG:4258
Mørktjenndalsveien 653,4211,GJERSTAD,4980,GJERSTAD,58.946307819501754,9.005378705459204,EPSG:4258
"Mørland, Vestølveien 23",4211,GJERSTAD,4980,GJERSTAD,58.89227475803266,8.9813991128606,EPSG:4258
"Nedre Lunde, Auslandsveien 16",4211,GJERSTAD,4980,GJERSTAD,58.887945972773075,9.018876153233547,EPSG:4258
Niels Henrik Abels Plass 1,4211,GJERSTAD,4980,GJERSTAD,58.88287167225699,9.019844813180274,EPSG:4258
Niels Henrik Abels Plass 3,4211,GJERSTAD,4980,GJERSTAD,58.88253042009431,9.019723190873318,EPSG:4258
Niels Henrik Abels Plass 5,4211,GJERSTAD,4980,GJERSTAD,58.8822485437339,9.018912946398153,EPSG:4258
"Nybø, Gjerstadveien 270",4211,GJERSTAD,4993,SUNDEBRU,58.81831688353037,9.070032436762052,EPSG:4258
Lindvollheia 6,4211,GJERSTAD,4993,SUNDEBRU,58.81766598654876,9.080445675286054,EPSG:4258
Lindvollheia 60,4211,GJERSTAD,4993,SUNDEBRU,58.815280878747956,9.084321751947668,EPSG:4258
Lindvollheia 62,4211,GJERSTAD,4993,SUNDEBRU,58.8153267807233,9.084169507772195,EPSG:4258
Lindvollheia 64,4211,GJERSTAD,4993,SUNDEBRU,58.81504144950534,9.083767155065532,EPSG:4258
Lindvollheia 66,4211,GJERSTAD,4993,SUNDEBRU,58.81467427560611,9.083542934524859,EPSG:4258
Lindvollheia 68,4211,GJERSTAD,4993,SUNDEBRU,58.814388101142505,9.083052297910257,EPSG:4258
Lindvollheia 7,4211,GJERSTAD,4993,SUNDEBRU,58.817338593310744,9.079785248520515,EPSG:4258
Lindvollheia 8,4211,GJERSTAD,4993,SUNDEBRU,58.81745996251753,9.081023492368844,EPSG:4258
Lindvollheia 9,4211,GJERSTAD,4993,SUNDEBRU,58.817102591238545,9.079467859944854,EPSG:4258
Kals 19,4211,GJERSTAD,4993,SUNDEBRU,58.83228829579583,9.090522613653684,EPSG:4258
Kals 22,4211,GJERSTAD,4993,SUNDEBRU,58.83235939782581,9.091579418429246,EPSG:4258
Kals 44,4211,GJERSTAD,4993,SUNDEBRU,58.83071533122361,9.092371839151017,EPSG:4258
Kalvvannsveien 110,4211,GJERSTAD,4993,SUNDEBRU,58.87577253134807,9.141694919526554,EPSG:4258
Kalvvannsveien 111,4211,GJERSTAD,4993,SUNDEBRU,58.874558985202086,9.15063880712314,EPSG:4258
Kalvvannsveien 112,4211,GJERSTAD,4993,SUNDEBRU,58.875931105948546,9.145278717547876,EPSG:4258
Kalvvannsveien 113,4211,GJERSTAD,4993,SUNDEBRU,58.87634686822819,9.15003955115777,EPSG:4258
Kamperhaug 1,4211,GJERSTAD,4980,GJERSTAD,58.88415541995799,9.022916057353658,EPSG:4258
Kamperhaug 10,4211,GJERSTAD,4980,GJERSTAD,58.88546626526056,9.024825222482558,EPSG:4258
Kamperhaug 11,4211,GJERSTAD,4980,GJERSTAD,58.88510701302276,9.024929052967423,EPSG:4258
Kamperhaug 12,4211,GJERSTAD,4980,GJERSTAD,58.886058964928004,9.024999131806672,EPSG:4258
